run_date,code,name,wics,metric,period,value
2026-07-11,222800,심텍,전자장비와기기,rev_e,2026/12,19109.0
2026-07-11,222800,심텍,전자장비와기기,op_e,2026/12,1811.0
2026-07-11,298380,에이비엘바이오,생물공학,target_price,,220000.0
2026-07-11,298380,에이비엘바이오,생물공학,rev_e,2026/12,492.0
2026-07-11,298380,에이비엘바이오,생물공학,op_e,2026/12,-618.0
2026-07-11,141080,리가켐바이오,제약,target_price,,224000.0
2026-07-11,141080,리가켐바이오,제약,rev_e,2026/12,1947.0
2026-07-11,141080,리가켐바이오,제약,op_e,2026/12,-826.0
2026-07-11,023530,롯데쇼핑,백화점과일반상점,target_price,,220000.0
2026-07-11,023530,롯데쇼핑,백화점과일반상점,rev_e,2026/12,142687.0
2026-07-11,023530,롯데쇼핑,백화점과일반상점,op_e,2026/12,8035.0
2026-07-11,000500,가온전선,전기장비,rev_e,2026/12,29455.0
2026-07-11,000500,가온전선,전기장비,op_e,2026/12,1060.0
2026-07-11,001040,CJ,복합기업,target_price,,251222.0
2026-07-11,001040,CJ,복합기업,rev_e,2026/12,471226.0
2026-07-11,001040,CJ,복합기업,op_e,2026/12,27187.0
2026-07-11,066970,엘앤에프,전기제품,target_price,,252500.0
2026-07-11,066970,엘앤에프,전기제품,rev_e,2026/12,34486.0
2026-07-11,066970,엘앤에프,전기제품,op_e,2026/12,2518.0
2026-07-11,088350,한화생명,생명보험,target_price,,6267.0
2026-07-11,088350,한화생명,생명보험,op_e,2026/12,13570.0
2026-07-11,052690,한전기술,전기유틸리티,target_price,,203818.0
2026-07-11,052690,한전기술,전기유틸리티,rev_e,2026/12,5938.0
2026-07-11,052690,한전기술,전기유틸리티,op_e,2026/12,738.0
2026-07-11,002380,KCC,건축자재,target_price,,752750.0
2026-07-11,002380,KCC,건축자재,rev_e,2026/12,67500.0
2026-07-11,002380,KCC,건축자재,op_e,2026/12,4153.0
2026-07-11,082740,한화엔진,조선,target_price,,100125.0
2026-07-11,082740,한화엔진,조선,rev_e,2026/12,15575.0
2026-07-11,082740,한화엔진,조선,op_e,2026/12,2408.0
2026-07-11,347850,디앤디파마텍,생물공학,rev_e,2026/12,120.0
2026-07-11,347850,디앤디파마텍,생물공학,op_e,2026/12,-260.0
2026-07-11,111770,영원무역,"섬유,의류,신발,호화품",target_price,,120556.0
2026-07-11,111770,영원무역,"섬유,의류,신발,호화품",rev_e,2026/12,44559.0
2026-07-11,111770,영원무역,"섬유,의류,신발,호화품",op_e,2026/12,6361.0
2026-07-11,440110,파두,반도체와반도체장비,target_price,,130000.0
2026-07-11,440110,파두,반도체와반도체장비,rev_e,2026/12,3015.0
2026-07-11,440110,파두,반도체와반도체장비,op_e,2026/12,448.0
2026-07-11,084370,유진테크,반도체와반도체장비,target_price,,156667.0
2026-07-11,084370,유진테크,반도체와반도체장비,rev_e,2026/12,4910.0
2026-07-11,084370,유진테크,반도체와반도체장비,op_e,2026/12,1027.0
2026-07-11,018880,한온시스템,자동차부품,target_price,,5097.0
2026-07-11,018880,한온시스템,자동차부품,rev_e,2026/12,113876.0
2026-07-11,018880,한온시스템,자동차부품,op_e,2026/12,4279.0
2026-07-11,010060,OCI홀딩스,화학,target_price,,395000.0
2026-07-11,010060,OCI홀딩스,화학,rev_e,2026/12,41880.0
2026-07-11,010060,OCI홀딩스,화학,op_e,2026/12,3751.0
2026-07-11,051900,LG생활건강,화장품,target_price,,268000.0
2026-07-11,051900,LG생활건강,화장품,rev_e,2026/12,62692.0
2026-07-11,051900,LG생활건강,화장품,op_e,2026/12,3422.0
2026-07-11,403870,HPSP,반도체와반도체장비,target_price,,68000.0
2026-07-11,403870,HPSP,반도체와반도체장비,rev_e,2026/12,2408.0
2026-07-11,403870,HPSP,반도체와반도체장비,op_e,2026/12,1283.0
2026-07-11,069960,현대백화점,백화점과일반상점,target_price,,219000.0
2026-07-11,069960,현대백화점,백화점과일반상점,rev_e,2026/12,42740.0
2026-07-11,069960,현대백화점,백화점과일반상점,op_e,2026/12,4359.0
2026-07-11,004020,현대제철,철강,target_price,,52327.0
2026-07-11,004020,현대제철,철강,rev_e,2026/12,239047.0
2026-07-11,004020,현대제철,철강,op_e,2026/12,4371.0
2026-07-11,095610,테스,반도체와반도체장비,target_price,,177143.0
2026-07-11,095610,테스,반도체와반도체장비,rev_e,2026/12,4562.0
2026-07-11,095610,테스,반도체와반도체장비,op_e,2026/12,1004.0
2026-07-11,214450,파마리서치,건강관리장비와용품,target_price,,481429.0
2026-07-11,214450,파마리서치,건강관리장비와용품,rev_e,2026/12,6633.0
2026-07-11,214450,파마리서치,건강관리장비와용품,op_e,2026/12,2662.0
2026-07-11,001450,현대해상,손해보험,target_price,,41824.0
2026-07-11,095340,ISC,반도체와반도체장비,target_price,,292500.0
2026-07-11,095340,ISC,반도체와반도체장비,rev_e,2026/12,3110.0
2026-07-11,095340,ISC,반도체와반도체장비,op_e,2026/12,1025.0
2026-07-11,108490,로보티즈,기계,target_price,,398000.0
2026-07-11,108490,로보티즈,기계,rev_e,2026/12,646.0
2026-07-11,108490,로보티즈,기계,op_e,2026/12,24.0
